,query
122,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.502385139465332 AND ?lng < 11.535451412200927 AND ?lat > 42.410815236795656 AND ?lat < 42.418419320337115) AND  !(?lng > 11.407928466796875 AND ?lng < 11.540193557739257 AND ?lat > 42.4015940488335 AND ?lat < 42.43200932265708) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !%2"
123,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.452817916870117 AND ?lng < 11.5850830078125 AND ?lat > 42.39937569141588 AND ?lat < 42.42979204089282) AND  !(?lng > 11.4302659034729 AND ?lng < 11.463332176208496 AND ?lat > 42.41170242738321 AND ?lat < 42.419306403359556) AND  !(?lng > 11.4302659034729 AND ?lng < 11.463332176208496 AND ?lat > 42.411670742221155 AND ?lat < 42.41927472203913) AND  !(?lng > 11.422820091247558 AND ?lng < 11.48895263671875 AND ?lat > 42.40831202427226 AND ?lat < 42.423519876337295) AND  !(?lng > 11.407928466796875 AND ?lng < 11.540193557739257 AND ?lat > 42.4015940488335 AND ?lat < 42.43200932265708) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?"
124,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.341238021850584 AND ?lng < 11.473503112792968 AND ?lat > 42.41864109226924 AND ?lat < 42.44904809867756) AND  !(?lng > 11.4302659034729 AND ?lng < 11.463332176208496 AND ?lat > 42.41170242738321 AND ?lat < 42.419306403359556) AND  !(?lng > 11.4302659034729 AND ?lng < 11.463332176208496 AND ?lat > 42.411670742221155 AND ?lat < 42.41927472203913) AND  !(?lng > 11.422820091247558 AND ?lng < 11.48895263671875 AND ?lat > 42.40831202427226 AND ?lat < 42.423519876337295) AND  !(?lng > 11.407928466796875 AND ?lng < 11.540193557739257 AND ?lat > 42.4015940488335 AND ?lat < 42.43200932265708) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(%"
125,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.36634349822998 AND ?lng < 11.432476043701171 AND ?lat > 42.42763803492911 AND ?lat < 42.442841200072706) AND  !(?lng > 11.407928466796875 AND ?lng < 11.540193557739257 AND ?lat > 42.4015940488335 AND ?lat < 42.43200932265708) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !(%"
126,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.378896236419677 AND ?lng < 11.411962509155273 AND ?lat > 42.43213602210305 AND ?lat < 42.439737520156676) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !(?lng > 11.355743408203125 AND ?lng < 11.62027359008789 AND ?lat > 42.40279826715874 AND ?lat < 42.46361289431723) AND  !%2"
127,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.385172605514526 AND ?lng < 11.401705741882324 AND ?lat > 42.43438489464903 AND ?lat < 42.43818562254593) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !(?lng > 11.355743408203125 AND ?lng < 11.62027359008789 AND ?lat > 42.40279826715874 AND ?lat < 42.46361289431723) AND  !("
128,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.38831079006195 AND ?lng < 11.39657735824585 AND ?lat > 42.43550930066151 AND ?lat < 42.43740965932742) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !(?lng > 11.355743408203125 AND ?lng < 11.62027359008789 AND ?lat > 42.40279826715874 AND ?lat < 42.46361289431723) AND  !(%3"
129,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.38560175895691 AND ?lng < 11.402134895324707 AND ?lat > 42.434345302520356 AND ?lat < 42.438146032818416) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !(?lng > 11.355743408203125 AND ?lng < 11.62027359008789 AND ?lat > 42.40279826715874 AND ?lat < 42.46361289431723) AND  !%2"
130,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.380183696746826 AND ?lng < 11.413249969482421 AND ?lat > 42.432025160101816 AND ?lat < 42.439626671601985) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !(?lng > 11.355743408203125 AND ?lng < 11.62027359008789 AND ?lat > 42.40279826715874 AND ?lat < 42.46361289431723) AND  !%"
131,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.36934757232666 AND ?lng < 11.435480117797851 AND ?lat > 42.427384617596566 AND ?lat < 42.442587844209804) AND  !(?lng > 11.407928466796875 AND ?lng < 11.540193557739257 AND ?lat > 42.4015940488335 AND ?lat < 42.43200932265708) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.419258117675781 AND ?lng < 11.683788299560546 AND ?lat > 42.4005165707406 AND ?lat < 42.46133341078549) AND  !("
132,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.347675323486328 AND ?lng < 11.479940414428711 AND ?lat > 42.418070820001965 AND ?lat < 42.44847810302241) AND  !(?lng > 11.4302659034729 AND ?lng < 11.463332176208496 AND ?lat > 42.41170242738321 AND ?lat < 42.419306403359556) AND  !(?lng > 11.4302659034729 AND ?lng < 11.463332176208496 AND ?lat > 42.411670742221155 AND ?lat < 42.41927472203913) AND  !(?lng > 11.422820091247558 AND ?lng < 11.48895263671875 AND ?lat > 42.40831202427226 AND ?lat < 42.423519876337295) AND  !(?lng > 11.407928466796875 AND ?lng < 11.540193557739257 AND ?lat > 42.4015940488335 AND ?lat < 42.43200932265708) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !("
133,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.366000175476074 AND ?lng < 11.432132720947265 AND ?lat > 42.418862863417 AND ?lat < 42.43406815691924) AND  !(?lng > 11.4302659034729 AND ?lng < 11.463332176208496 AND ?lat > 42.41170242738321 AND ?lat < 42.419306403359556) AND  !(?lng > 11.4302659034729 AND ?lng < 11.463332176208496 AND ?lat > 42.411670742221155 AND ?lat < 42.41927472203913) AND  !(?lng > 11.422820091247558 AND ?lng < 11.48895263671875 AND ?lat > 42.40831202427226 AND ?lat < 42.423519876337295) AND  !(?lng > 11.407928466796875 AND ?lng < 11.540193557739257 AND ?lat > 42.4015940488335 AND ?lat < 42.43200932265708) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?"
134,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.376278400421142 AND ?lng < 11.409344673156738 AND ?lat > 42.42211013682327 AND ?lat < 42.429712850807704) AND  !(?lng > 11.407928466796875 AND ?lng < 11.540193557739257 AND ?lat > 42.4015940488335 AND ?lat < 42.43200932265708) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?lng > 11.199874877929685 AND ?lng < 12.25799560546875 AND ?lat > 42.30727643850873 AND ?lat < 42.55055114674488) AND  !(?lng > 11.346130371093748 AND ?lng < 11.87519073486328 AND ?lat > 42.369451896762385 AND ?lat < 42.49108680341104) AND  !(?lng > 11.346473693847656 AND ?lng < 11.875534057617187 AND ?lat > 42.36919824433563 AND ?lat < 42.49083364273358) AND  !%2"
135,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.366000175476074 AND ?lng < 11.432132720947265 AND ?lat > 42.418862863417 AND ?lat < 42.43406815691924) AND  !(?lng > 11.4302659034729 AND ?lng < 11.463332176208496 AND ?lat > 42.41170242738321 AND ?lat < 42.419306403359556) AND  !(?lng > 11.4302659034729 AND ?lng < 11.463332176208496 AND ?lat > 42.411670742221155 AND ?lat < 42.41927472203913) AND  !(?lng > 11.422820091247558 AND ?lng < 11.48895263671875 AND ?lat > 42.40831202427226 AND ?lat < 42.423519876337295) AND  !(?lng > 11.407928466796875 AND ?lng < 11.540193557739257 AND ?lat > 42.4015940488335 AND ?lat < 42.43200932265708) AND  !(?lng > 11.378231048583982 AND ?lng < 11.64276123046875 AND ?lat > 42.388092545721044 AND ?lat < 42.44892143342463) AND  !(?lng > 11.31866455078125 AND ?lng < 11.847724914550781 AND ?lat > 42.36108082586393 AND ?lat < 42.482731960032936) AND  !(?"
136,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.337418556213379 AND ?lng < 11.40282154083252 AND ?lat > 42.4055235180238 AND ?lat < 42.42073204621135) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
137,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.32441520690918 AND ?lng < 11.45522117614746 AND ?lat > 42.396967100275944 AND ?lat < 42.427384617596566) AND  !(?lng > 11.337418556213379 AND ?lng < 11.40282154083252 AND ?lat > 42.4055235180238 AND ?lat < 42.42073204621135) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
138,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.26699447631836 AND ?lng < 11.528606414794921 AND ?lat > 42.38302080829929 AND ?lat < 42.443854613279115) AND  !(?lng > 11.337418556213379 AND ?lng < 11.40282154083252 AND ?lat > 42.4055235180238 AND ?lat < 42.42073204621135) AND  !(?lng > 11.32441520690918 AND ?lng < 11.45522117614746 AND ?lat > 42.396967100275944 AND ?lat < 42.427384617596566) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
139,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.337418556213379 AND ?lng < 11.40282154083252 AND ?lat > 42.4055235180238 AND ?lat < 42.42073204621135) AND  !(?lng > 11.32441520690918 AND ?lng < 11.45522117614746 AND ?lat > 42.396967100275944 AND ?lat < 42.427384617596566) AND  !(?lng > 11.26699447631836 AND ?lng < 11.528606414794921 AND ?lat > 42.38302080829929 AND ?lat < 42.443854613279115) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
140,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.26699447631836 AND ?lng < 11.528606414794921 AND ?lat > 42.38302080829929 AND ?lat < 42.443854613279115) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
141,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.337418556213379 AND ?lng < 11.40282154083252 AND ?lat > 42.4055235180238 AND ?lat < 42.42073204621135) AND  !(?lng > 11.32441520690918 AND ?lng < 11.45522117614746 AND ?lat > 42.396967100275944 AND ?lat < 42.427384617596566) AND  !(?lng > 11.26699447631836 AND ?lng < 11.528606414794921 AND ?lat > 42.38302080829929 AND ?lat < 42.443854613279115) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
