,query,results,error
306,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/M01631>},0.0,
307,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/D03884>},0.0,
308,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Construction> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
309,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/G03518>},0.0,
310,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/L05453>},0.0,
311,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Short_Time_(film)> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
312,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Laboratory_phonology> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
313,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/G02747>},0.0,
314,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Consensus_dynamics> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
315,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Full_text_database> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
316,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Causal_model> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
317,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Consumer_electronics> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
318,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Graph_(abstract_data_type)> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
319,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/persona.rdf/p16540>},0.0,
320,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Deutsche_Forschungsgemeinschaft> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
321,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Higher-order_logic> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
322,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Distributional_semantics> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
323,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Arab_world> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
324,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Universal_design> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
325,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/C11000>},0.0,
326,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Probability_density_function> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
327,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/persona.rdf/pr9114>},1.0,
328,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/F08547>},0.0,
329,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Emotional_expression> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
330,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/B16622>},0.0,
331,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Adaptive_learning> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
332,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/seduta.rdf/src063>},0.0,
333,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Boost> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
334,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Compiler_construction> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
335,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Cyc> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
336,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Bit_array> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
337,"prefix dbpo: <http://dbpedia.org/ontology/> prefix foaf: <http://xmlns.com/foaf/0.1/> select distinct ?title, ?pict, ?label, ?abstract where {<http://dbpedia.org/resource/Gordian_III> dbpo:title ?title ; foaf:depiction ?pict ; rdfs:label ?label ; dbpo:abstract ?abstract FILTER ( lang(?abstract) = ""en"" )}",0.0,
338,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/organo.rdf/o3_836>},0.0,
339,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/S00228>},0.0,
340,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/organo.rdf/o2_782>},0.0,
341,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/S01416>},0.0,
342,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/L04289>},0.0,
343,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Rome_Laboratory> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
344,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/B11116>},0.0,
345,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/C02887>},0.0,
346,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Holm–Bonferroni_method> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
347,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/D05859>},0.0,
348,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Gradient_descent> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
349,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Numerical_analysis> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
350,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Bilingual_sign> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
351,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Dataflow> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
352,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/S06403>},0.0,
353,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Spamdexing> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
354,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Nude_model> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
355,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Cartesian_coordinate_system> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
356,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Default_logic> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
357,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/San_Francisco_Bay_Area> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
358,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Lincoln_Laboratory> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
359,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/True_Value> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
360,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/persona.rdf/pr3703>},0.0,
361,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Joint_attention> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
362,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Empirical_research> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
363,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Explicit_and_implicit_methods> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
364,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Boundary_marker> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
365,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Example-based_machine_translation> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
366,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/seduta.rdf/s14_554>},0.0,
367,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/persona.rdf/p35060>},0.0,
368,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/M04747>},0.0,
369,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Belief_propagation> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
370,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/B19764>},0.0,
371,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/organo.rdf/o0_646>},0.0,
372,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Bell_System_Technical_Journal> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
373,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Geographic_information_science> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
374,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/seduta.rdf/s17_74>},0.0,
375,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/P00589>},0.0,
376,"select distinct ?book ?isbn where{?book dbpprop:name ""Junie B. Jones""@en. optional {?book dbpprop:isbn ?isbn.}}",,HTTP Error 400: Bad Request
377,"select distinct ?book ?isbn where{?book dbpprop:name ""The Lord of the Rings""@en. optional {?book dbpprop:isbn ?isbn.}}",,HTTP Error 400: Bad Request
378,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/R01683>},0.0,
379,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/T01665>},0.0,
380,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/C01424>},0.0,
381,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/I00478>},0.0,
382,"select distinct ?book ?isbn where{?book dbpprop:name ""Nontan""@en. optional {?book dbpprop:isbn ?isbn.}}",,HTTP Error 400: Bad Request
383,"select distinct ?genre where{?book dbpprop:name ""Nontan""@en; dbpprop:genre ?genre.}",,HTTP Error 400: Bad Request
384,"define sql:describe-mode ""CBD"" DESCRIBE <http://dbpedia.org/resource/20_Boötis>",,HTTP Error 406: Unacceptable
385,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/M10660>},0.0,
386,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/persona.rdf/p9120>},0.0,
387,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/B12950>},0.0,
388,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Integer_programming> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
389,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Japanese_grammar> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
390,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Default_logic> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
391,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Lexical_semantics> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
392,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Linear_search> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
393,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Constraint_graph> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
394,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/seduta.rdf/s13_251>},0.0,
395,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/S06933>},0.0,
396,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Reasoning_system> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
397,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Search_Technologies> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
398,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Error_function> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
399,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/seduta.rdf/s13_027>},0.0,
400,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/C07474>},0.0,
401,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Chinese_poetry> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
402,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Spectral_space> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
403,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Structured_prediction> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
404,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Test_design> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
405,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/System_testing> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
406,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/seduta.rdf/s15_137>},0.0,
407,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/R06492>},0.0,
408,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Geometric_mean> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
409,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Iterative_method> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
410,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Degree_distribution> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
411,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Computer_(magazine)> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
412,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Equivocation> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
413,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Multinomial_logistic_regression> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
414,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Candidate_solution> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
415,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/seduta.rdf/s13_226>},0.0,
416,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/String_grammar> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
417,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Design> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
418,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Decision_stump> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
419,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Semantic_matching> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
420,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX dbo: <http://dbpedia.org/ontology/>

select ?s ?o where {
   ?s dbpprop:fullname ""Robin van Persie""@en
}",,HTTP Error 400: Bad Request
421,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/persona.rdf/pr204>},0.0,
422,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Columbia_University> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
423,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Applied_science> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
424,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Amazon_Mechanical_Turk> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
425,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/State_transition_system> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
426,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Example-based_machine_translation> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
427,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Systems_design> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
428,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Yield_curve> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
429,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Minimum_mean_square_error> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
430,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Recursive_transition_network> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
431,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Political_blog> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
432,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/National_Research_Council> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
433,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Selection_rule> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
434,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/G08713>},0.0,
435,"prefix dbpo: <http://dbpedia.org/ontology/> prefix foaf: <http://xmlns.com/foaf/0.1/> select distinct ?title, ?pict, ?label, ?abstract where {<http://dbpedia.org/resource/Diadumenian> dbpo:title ?title ; foaf:depiction ?pict ; rdfs:label ?label ; dbpo:abstract ?abstract FILTER ( lang(?abstract) = ""en"" )}",11.0,
436,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/System_integration> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
437,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Submodular_set_function> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
438,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Synthetic_data> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
439,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Tensor_product> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
440,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Spin_model> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
441,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://lod.xdams.org/reload/oad/event/N00852>},0.0,
442,SELECT DISTINCT * WHERE {?object <http://www.w3.org/2002/07/owl#sameAs> <http://dati.camera.it/ocd/persona.rdf/pr3106>},0.0,
443,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Office_management> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
444,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Run-on_sentence> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
445,"
select ?resource ?abstract where {
	VALUES ?resource { <http://dbpedia.org/resource/Direct_access> }
	?resource dbpedia-owl:abstract ?abstract . filter (lang(?abstract)='en')
}
 ",,HTTP Error 400: Bad Request
