,query,results,error
133,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/08> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/08> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').OPTIONAL {<http://dbpedia.org/resource/08> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/08> geo:lat  ?lat} . },0.0,
134,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/LocalitiesOfBerlin> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,0.0,
135,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Object100002684> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
136,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Location100027167> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
137,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoGeoEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
138,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Region108630985> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
139,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Area108497294> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
140,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/PhysicalEntity100001930> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
141,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Section108648322> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
142,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Vicinity108641113> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
143,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoLegalActorGeo> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
144,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
145,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoLegalActor> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
146,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Organization108008335> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
147,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/OrganisationsBasedInBerlin> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,0.0,
148,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Group100031264> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
149,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/SocialGroup107950920> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
150,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Abstraction100002137> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
151,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoLegalActorGeo> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
152,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Federal_Ministry_of_the_Interior_(Germany)> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Federal_Ministry_of_the_Interior_(Germany)> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').OPTIONAL {<http://dbpedia.org/resource/Federal_Ministry_of_the_Interior_(Germany)> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Federal_Ministry_of_the_Interior_(Germany)> geo:lat  ?lat} . },22.0,
153,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
154,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Artifact100021939> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
155,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Object100002684> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
156,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Whole100003553> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
157,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Area108497294> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
158,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Location100027167> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
159,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Stadium104295881> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
160,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoGeoEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
161,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Region108630985> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
162,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Scene108645963> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
163,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/PhysicalEntity100001930> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
164,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/1936SummerOlympicVenues> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,0.0,
165,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoLegalActorGeo> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
166,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/FootballVenuesInGermany> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,0.0,
167,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/OlympicFootballVenues> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,0.0,
168,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Structure104341686> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
169,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Venue108677628> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
170,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/SportsVenuesInBerlin> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,0.0,
171,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
172,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Berlin_Bellevue_station> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Berlin_Bellevue_station> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').OPTIONAL {<http://dbpedia.org/resource/Berlin_Bellevue_station> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Berlin_Bellevue_station> geo:lat  ?lat} . },21.0,
173,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Berlin> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Berlin> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').OPTIONAL {<http://dbpedia.org/resource/Berlin> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Berlin> geo:lat  ?lat} . },49.0,
174,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Berlin_Westhafen_station> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Berlin_Westhafen_station> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').OPTIONAL {<http://dbpedia.org/resource/Berlin_Westhafen_station> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Berlin_Westhafen_station> geo:lat  ?lat} . },24.0,
175,SELECT DISTINCT ?type ?long ?lat ?abstract WHERE { <http://dbpedia.org/resource/Berlin_Beusselstra�e_station> rdf:type ?type  . OPTIONAL {<http://dbpedia.org/resource/Berlin_Beusselstra�e_station> <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').OPTIONAL {<http://dbpedia.org/resource/Berlin_Beusselstra�e_station> geo:long  ?long} . OPTIONAL {<http://dbpedia.org/resource/Berlin_Beusselstra�e_station> geo:lat  ?lat} . },0.0,
176,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/OccupationalGroup108403631> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
177,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Profession108112096> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
178,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Priesthood108113443> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
179,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/GermanFederalMinistries> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,0.0,
180,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Body107965085> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
181,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Abstraction100002137> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
182,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Group100031264> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
183,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/InternalAffairsMinistries> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,0.0,
184,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/MinistriesEstablishedIn1879> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,0.0,
185,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Ministry108113797> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
186,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/SocialGroup107950920> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
187,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/BerlinS-BahnStations> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,0.0,
188,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Whole100003553> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
189,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Object100002684> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
190,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Artifact100021939> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
191,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoGeoEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
192,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Facility103315023> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
193,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/RailwayStationsInBerlin> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,0.0,
194,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/PhysicalEntity100001930> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
195,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/RailwayStation104049098> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
196,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Station104306080> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
197,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/Terminal104412901> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
198,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
199,SELECT DISTINCT * WHERE {?item rdf:type <http://dbpedia.org/class/yago/District108552138> . 	OPTIONAL {?item rdfs:label ?label}.OPTIONAL {?item geo:long  ?long}.OPTIONAL {?item geo:lat  ?lat}.OPTIONAL {?item <http://dbpedia.org/ontology/abstract> ?abstract}.FILTER(lang(?abstract) = 'de').FILTER(lang(?label) = 'de').} LIMIT 128 ,128.0,
